Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1667839486,26,,Aggregated,2.000000,0.000000,3500,5200,5700,6300,7200,8400,8600,9000,9000,9000,9000,57,0,3500.0,3925.4439280696697,391.64300000993535,8991.161199999624,142.0
1667839487,27,,Aggregated,2.000000,0.000000,3600,5500,6300,6900,8200,8600,8700,9000,9000,9000,9000,60,0,3500.0,4153.40265166645,391.64300000993535,8991.161199999624,142.0
1667839488,28,,Aggregated,2.000000,0.000000,4100,5700,6900,7200,8400,8600,8800,9000,9000,9000,9000,64,0,3800.0,4416.6727156250545,391.64300000993535,8991.161199999624,142.0
1667839489,29,,Aggregated,2.100000,0.000000,4800,6100,7000,7700,8500,8600,8800,9000,9000,9000,9000,68,0,4600.0,4607.024425000418,391.64300000993535,8991.161199999624,142.0
1667839490,30,,Aggregated,2.100000,0.000000,4900,6400,7100,7700,8500,8600,8800,9000,9000,9000,9000,70,0,4800.0,4681.028320000457,391.64300000993535,8991.161199999624,142.0
1667839491,31,,Aggregated,2.400000,0.000000,4900,6400,7100,7700,8500,8700,8900,9000,9000,9000,9000,71,0,4900.0,4740.39370845122,391.64300000993535,8991.161199999624,142.0
1667839492,32,,Aggregated,2.500000,0.000000,5500,7000,7700,7900,8600,8800,8900,9000,9000,9000,9000,76,0,5200.0,4975.565776316024,391.64300000993535,8991.161199999624,142.0
1667839493,33,,Aggregated,2.500000,0.000000,5500,7100,7700,7900,8600,8800,8900,9000,9000,9000,9000,79,0,5500.0,5072.855949367226,391.64300000993535,8991.161199999624,142.0
1667839494,34,,Aggregated,2.700000,0.000000,5500,7100,7700,8200,8600,8800,9000,9000,9000,9000,9000,81,0,5500.0,5164.392379012655,391.64300000993535,8991.161199999624,142.0
1667839495,35,,Aggregated,3.000000,0.000000,5900,7300,7900,8300,8600,8800,9000,10000,10000,10000,10000,86,0,5700.0,5363.798308140039,391.64300000993535,10126.123100009863,142.0
1667839496,36,,Aggregated,2.700000,0.000000,6100,7600,8100,8400,8600,8800,9000,10000,10000,10000,10000,89,0,6100.0,5466.3853078656775,391.64300000993535,10126.123100009863,142.0
1667839497,37,,Aggregated,3.200000,0.000000,6400,7800,8300,8500,8600,8900,9300,10000,10000,10000,10000,93,0,6400.0,5608.228391398468,391.64300000993535,10126.123100009863,142.0
1667839498,38,,Aggregated,3.100000,0.000000,6700,7900,8400,8500,8700,9000,9600,10000,10000,10000,10000,95,0,6700.0,5690.60347894801,391.64300000993535,10126.123100009863,142.0
1667839499,39,,Aggregated,3.300000,0.000000,7000,7900,8500,8600,8900,9400,9600,10000,10000,10000,10000,98,0,6900.0,5807.905767347583,391.64300000993535,10126.123100009863,142.0
1667839500,40,,Aggregated,3.300000,0.000000,7000,8100,8500,8600,9000,9400,9600,10000,10000,10000,10000,100,0,7000.0,5870.551200000773,391.64300000993535,10126.123100009863,142.0
1667839501,41,,Aggregated,3.000000,0.000000,7000,8200,8500,8600,9000,9400,9600,10000,12000,12000,12000,102,0,7000.0,5963.757444118314,391.64300000993535,11989.533499989193,142.0
1667839502,42,,Aggregated,3.000000,0.000000,7000,8200,8500,8600,9000,9400,9600,10000,12000,12000,12000,102,0,7000.0,5963.757444118314,391.64300000993535,11989.533499989193,142.0
1667839503,43,,Aggregated,3.000000,0.000000,7100,8200,8500,8600,9300,9600,11000,12000,12000,12000,12000,104,0,7000.0,6063.451674038963,391.64300000993535,11989.533499989193,142.0
1667839504,44,,Aggregated,3.100000,0.000000,7100,8300,8600,8600,9400,10000,12000,12000,12000,12000,12000,106,0,7100.0,6171.116533962667,391.64300000993535,11989.533499989193,142.0
1667839505,45,,Aggregated,2.500000,0.000000,7100,8300,8600,8700,9400,11000,12000,12000,13000,13000,13000,107,0,7100.0,6235.2485037387005,391.64300000993535,13033.23729999829,142.0
1667839506,46,,Aggregated,2.500000,0.000000,7100,8300,8600,8700,9400,11000,12000,12000,13000,13000,13000,107,0,7100.0,6235.2485037387005,391.64300000993535,13033.23729999829,142.0
1667839507,47,,Aggregated,2.100000,0.000000,7200,8400,8600,8700,9600,12000,12000,13000,15000,15000,15000,108,0,7100.0,6316.8779129633485,391.64300000993535,15051.224700000603,142.0
1667839508,48,,Aggregated,1.900000,0.000000,7300,8400,8600,8800,9600,12000,15000,15000,16000,16000,16000,110,0,7200.0,6480.935885454925,391.64300000993535,15911.174799999571,142.0
1667839509,49,,Aggregated,1.900000,0.000000,7300,8500,8600,8800,9600,12000,15000,15000,16000,16000,16000,111,0,7300.0,6555.758404504845,391.64300000993535,15911.174799999571,142.0
1667839510,50,,Aggregated,1.500000,0.000000,7300,8500,8600,9000,11000,15000,15000,16000,17000,17000,17000,113,0,7300.0,6723.752496460534,391.64300000993535,16865.181200002553,142.0
1667839511,51,,Aggregated,1.400000,0.000000,7600,8500,8800,9300,12000,15000,16000,17000,18000,18000,18000,116,0,7600.0,6986.208629310693,391.64300000993535,17811.158600001363,142.0
1667839512,52,,Aggregated,1.200000,0.000000,7700,8500,8900,9400,15000,16000,17000,18000,18000,18000,18000,119,0,7700.0,7241.362783193667,391.64300000993535,17811.158600001363,142.0
1667839513,53,,Aggregated,1.400000,0.000000,7700,8600,9000,9400,15000,17000,17000,18000,18000,18000,18000,120,0,7700.0,7324.569828333672,391.64300000993535,17811.158600001363,142.0
1667839514,54,,Aggregated,1.500000,0.000000,7800,8600,9000,9600,15000,17000,18000,18000,19000,19000,19000,122,0,7700.0,7503.835286065906,391.64300000993535,19147.381400005543,142.0
1667839515,55,,Aggregated,1.500000,0.000000,7900,8600,9300,10000,16000,18000,19000,20000,20000,20000,20000,126,0,7900.0,7880.99493095254,391.64300000993535,19734.325700002955,142.0
1667839516,56,,Aggregated,1.500000,0.000000,8100,8700,9600,12000,17000,19000,19000,20000,20000,20000,20000,130,0,7900.0,8219.996051538665,391.64300000993535,19734.325700002955,142.0
1667839517,57,,Aggregated,1.700000,0.000000,8100,8800,9600,12000,17000,19000,19000,20000,20000,20000,20000,132,0,8100.0,8383.074168182,391.64300000993535,19734.325700002955,142.0
1667839518,58,,Aggregated,2.000000,0.000000,8200,8900,11000,15000,19000,19000,20000,20000,20000,20000,20000,135,0,8200.0,8628.932814814982,391.64300000993535,19937.004499995965,142.0
1667839519,59,,Aggregated,2.400000,0.000000,8200,8900,12000,15000,19000,19000,20000,20000,20000,20000,20000,136,0,8200.0,8708.201313970836,391.64300000993535,19937.004499995965,142.0
1667839520,60,,Aggregated,2.400000,0.000000,8300,9000,12000,15000,19000,19000,20000,21000,21000,21000,21000,138,0,8200.0,8885.170763043814,391.64300000993535,21078.020800006925,142.0
1667839521,61,,Aggregated,2.400000,0.000000,8300,9300,12000,16000,19000,20000,21000,21000,21000,21000,21000,141,0,8300.0,9135.96078510661,391.64300000993535,21344.439099993906,142.0
1667839522,62,,Aggregated,2.500000,0.000000,8400,9400,15000,17000,19000,20000,21000,21000,21000,21000,21000,144,0,8400.0,9357.299689583571,391.64300000993535,21344.439099993906,142.0
1667839523,63,,Aggregated,2.500000,0.000000,8500,9600,16000,17000,19000,20000,21000,21000,21000,21000,21000,148,0,8500.0,9649.676030405564,391.64300000993535,21344.439099993906,142.0
1667839524,64,,Aggregated,2.500000,0.000000,8500,9600,16000,18000,19000,20000,21000,21000,21000,21000,21000,151,0,8500.0,9823.552597351128,391.64300000993535,21344.439099993906,142.0
1667839525,65,,Aggregated,2.700000,0.000000,8500,11000,17000,19000,20000,20000,21000,21000,21000,21000,21000,154,0,8500.0,10019.462154545561,391.64300000993535,21344.439099993906,142.0
1667839526,66,,Aggregated,2.800000,0.000000,8500,12000,17000,19000,20000,20000,21000,21000,21000,21000,21000,157,0,8500.0,10170.84148471349,391.64300000993535,21344.439099993906,142.0
1667839527,67,,Aggregated,2.800000,0.000000,8600,12000,17000,19000,20000,20000,21000,21000,21000,21000,21000,159,0,8600.0,10266.940919496965,391.64300000993535,21344.439099993906,142.0
1667839528,68,,Aggregated,2.800000,0.000000,8600,15000,18000,19000,19000,20000,21000,21000,21000,21000,21000,164,0,8600.0,10516.547870731747,391.64300000993535,21344.439099993906,142.0
1667839529,69,,Aggregated,2.800000,0.000000,8600,15000,18000,19000,19000,20000,21000,21000,21000,21000,21000,166,0,8600.0,10606.116590361498,391.64300000993535,21344.439099993906,142.0
1667839530,70,,Aggregated,2.700000,0.000000,8600,15000,18000,19000,19000,20000,21000,21000,21000,21000,21000,168,0,8600.0,10694.968441071545,391.64300000993535,21344.439099993906,142.0
1667839531,71,,Aggregated,3.000000,0.000000,8700,16000,18000,19000,20000,20000,21000,21000,21000,21000,21000,170,0,8600.0,10796.572713529511,391.64300000993535,21344.439099993906,142.0
1667839532,72,,Aggregated,3.000000,0.000000,8800,17000,18000,19000,20000,20000,21000,21000,21000,21000,21000,174,0,8700.0,10981.681346551759,391.64300000993535,21344.439099993906,142.0
1667839533,73,,Aggregated,2.900000,0.000000,8800,17000,18000,19000,20000,20000,21000,21000,21000,21000,21000,176,0,8800.0,11077.15345738647,391.64300000993535,21344.439099993906,142.0
1667839534,74,,Aggregated,2.900000,0.000000,8800,17000,18000,19000,20000,20000,21000,21000,21000,21000,21000,177,0,8800.0,11124.390218644185,391.64300000993535,21344.439099993906,142.0
1667839535,75,,Aggregated,2.800000,0.000000,8900,17000,18000,19000,20000,20000,21000,21000,21000,21000,21000,178,0,8800.0,11176.580715168699,391.64300000993535,21344.439099993906,142.0
1667839536,76,,Aggregated,2.800000,0.000000,8900,17000,18000,19000,20000,20000,21000,21000,21000,21000,21000,179,0,8900.0,11230.314652514093,391.64300000993535,21344.439099993906,142.0
1667839537,77,,Aggregated,2.500000,0.000000,9000,17000,19000,19000,20000,21000,21000,21000,22000,22000,22000,181,0,9000.0,11344.513388397878,391.64300000993535,22017.251800003578,142.0
1667839538,78,,Aggregated,2.400000,0.000000,9000,17000,19000,19000,20000,21000,21000,22000,23000,23000,23000,182,0,9000.0,11406.911720329772,391.64300000993535,22701.009800002794,142.0
1667839539,79,,Aggregated,2.100000,0.000000,9300,17000,19000,19000,20000,21000,22000,23000,23000,23000,23000,184,0,9000.0,11532.617595652242,391.64300000993535,23065.131199997268,142.0
1667839540,80,,Aggregated,2.100000,0.000000,9300,17000,19000,19000,20000,21000,23000,23000,24000,24000,24000,185,0,9300.0,11601.82371513526,391.64300000993535,24335.749700010638,142.0
1667839541,81,,Aggregated,2.100000,0.000000,9300,17000,19000,19000,20000,21000,23000,23000,24000,24000,24000,185,0,9300.0,11601.82371513526,391.64300000993535,24335.749700010638,142.0
1667839542,82,,Aggregated,1.700000,0.000000,9300,18000,19000,19000,20000,21000,24000,26000,26000,26000,26000,188,0,9300.0,11821.75100744698,391.64300000993535,25721.11389999918,142.0
1667839543,83,,Aggregated,1.600000,0.000000,9400,18000,19000,19000,21000,22000,25000,26000,26000,26000,26000,190,0,9300.0,11969.43277052648,391.64300000993535,26349.81020000123,142.0
1667839544,84,,Aggregated,1.600000,0.000000,9400,18000,19000,19000,21000,22000,25000,26000,26000,26000,26000,190,0,9300.0,11969.43277052648,391.64300000993535,26349.81020000123,142.0
1667839545,85,,Aggregated,1.400000,0.000000,9400,18000,19000,19000,21000,23000,26000,26000,27000,27000,27000,191,0,9400.0,12046.496331937373,391.64300000993535,26688.573000006727,142.0
1667839546,86,,Aggregated,1.400000,0.000000,9400,18000,19000,19000,21000,23000,26000,27000,27000,27000,27000,192,0,9400.0,12123.367638020985,391.64300000993535,26805.787099990994,142.0
1667839547,87,,Aggregated,1.400000,0.000000,9400,18000,19000,19000,21000,23000,26000,27000,27000,27000,27000,192,0,9400.0,12123.367638020985,391.64300000993535,26805.787099990994,142.0
1667839548,88,,Aggregated,1.300000,0.000000,9600,18000,19000,19000,21000,24000,27000,30000,30000,30000,30000,194,0,9400.0,12306.701806701234,391.64300000993535,30270.0099000067,142.0
1667839549,89,,Aggregated,1.300000,0.000000,9600,18000,19000,19000,21000,24000,27000,30000,30000,30000,30000,194,0,9400.0,12306.701806701234,391.64300000993535,30270.0099000067,142.0
1667839550,90,,Aggregated,1.200000,0.000000,9600,18000,19000,19000,21000,25000,27000,30000,30000,30000,30000,195,0,9600.0,12399.2346164104,391.64300000993535,30350.59969998838,142.0
1667839551,91,,Aggregated,1.100000,0.000000,9600,18000,19000,19000,21000,25000,30000,30000,30000,30000,30000,196,0,9600.0,12490.976570918545,391.64300000993535,30380.65770000685,142.0
1667839552,92,,Aggregated,1.100000,0.000000,9600,18000,19000,19000,21000,25000,30000,30000,30000,30000,30000,196,0,9600.0,12490.976570918545,391.64300000993535,30380.65770000685,142.0
1667839553,93,,Aggregated,1.000000,0.000000,9600,18000,19000,19000,21000,26000,30000,30000,34000,34000,34000,197,0,9600.0,12600.180900507803,391.64300000993535,34004.22950000211,142.0
1667839554,94,,Aggregated,1.100000,0.000000,9600,18000,19000,20000,21000,26000,30000,34000,34000,34000,34000,198,0,9600.0,12709.612913131496,391.64300000993535,34267.719399998896,142.0
1667839555,95,,Aggregated,0.800000,0.000000,9600,18000,19000,20000,21000,26000,30000,34000,35000,35000,35000,199,0,9600.0,12822.072819095638,391.64300000993535,35089.1341999959,142.0
1667839556,96,,Aggregated,0.800000,0.000000,9600,18000,19000,20000,21000,26000,30000,34000,35000,35000,35000,199,0,9600.0,12822.072819095638,391.64300000993535,35089.1341999959,142.0
1667839557,97,,Aggregated,0.800000,0.000000,10000,18000,19000,20000,22000,27000,34000,35000,37000,37000,37000,200,0,9600.0,12942.134639000213,391.64300000993535,36834.436800010735,142.0
1667839558,98,,Aggregated,0.700000,0.000000,10000,18000,19000,20000,22000,27000,34000,35000,37000,37000,37000,201,0,10000.0,13062.11043482609,391.64300000993535,37057.269600001746,142.0
1667839559,99,,Aggregated,0.700000,0.000000,10000,18000,19000,20000,22000,27000,34000,35000,37000,37000,37000,201,0,10000.0,13062.11043482609,391.64300000993535,37057.269600001746,142.0
1667839560,100,,Aggregated,0.700000,0.000000,11000,18000,19000,20000,23000,27000,34000,37000,38000,38000,38000,202,0,10000.0,13186.564861386314,391.64300000993535,38201.904599991394,142.0
1667839562,100,,Aggregated,0.700000,0.000000,11000,18000,19000,20000,23000,30000,35000,37000,40000,40000,40000,203,0,11000.0,13319.990729064226,391.64300000993535,40272.01600000262,142.0
1667839563,100,,Aggregated,0.700000,0.000000,11000,18000,19000,20000,23000,30000,35000,37000,40000,40000,40000,203,0,11000.0,13319.990729064226,391.64300000993535,40272.01600000262,142.0
1667839564,100,,Aggregated,0.700000,0.000000,12000,18000,19000,20000,23000,30000,37000,38000,42000,42000,42000,204,0,11000.0,13459.860846078616,391.64300000993535,41853.494599999976,142.0
1667839565,100,,Aggregated,0.700000,0.000000,12000,18000,19000,20000,23000,30000,37000,38000,42000,42000,42000,204,0,11000.0,13459.860846078616,391.64300000993535,41853.494599999976,142.0
1667839566,100,,Aggregated,0.700000,0.000000,12000,18000,19000,20000,23000,30000,37000,38000,42000,42000,42000,204,0,11000.0,13459.860846078616,391.64300000993535,41853.494599999976,142.0
1667839567,100,,Aggregated,0.700000,0.000000,12000,19000,19000,20000,24000,30000,37000,40000,44000,44000,44000,205,0,12000.0,13610.949297073343,391.64300000993535,44432.99329999718,142.0
1667839568,100,,Aggregated,0.600000,0.000000,12000,19000,19000,20000,25000,30000,38000,42000,45000,45000,45000,206,0,12000.0,13763.428024757477,391.64300000993535,45021.56720000494,142.0
1667839569,100,,Aggregated,0.500000,0.000000,12000,19000,19000,20000,25000,34000,40000,44000,46000,46000,46000,207,0,12000.0,13918.547348309405,391.64300000993535,45873.128000006545,142.0
1667839570,100,,Aggregated,0.600000,0.000000,12000,19000,19000,20000,26000,34000,42000,45000,46000,46000,46000,208,0,12000.0,14072.149320673254,391.64300000993535,45873.128000006545,142.0
1667839571,100,,Aggregated,0.600000,0.000000,12000,19000,19000,20000,26000,35000,44000,46000,47000,47000,47000,209,0,12000.0,14231.498543540838,391.64300000993535,47376.13689999853,142.0
1667839572,100,,Aggregated,0.600000,0.000000,12000,19000,19000,20000,26000,37000,45000,46000,49000,49000,49000,210,0,12000.0,14396.159250952558,391.64300000993535,48810.247100002016,142.0
1667839573,100,,Aggregated,0.600000,0.000000,12000,19000,19000,20000,26000,37000,45000,46000,49000,49000,49000,210,0,12000.0,14396.159250952558,391.64300000993535,48810.247100002016,142.0
1667839574,100,,Aggregated,0.700000,0.000000,12000,19000,20000,20000,26000,37000,46000,47000,50000,50000,50000,211,0,12000.0,14562.581171564188,391.64300000993535,49511.18450000649,142.0
1667839575,100,,Aggregated,0.700000,0.000000,13000,19000,20000,20000,27000,40000,47000,50000,52000,52000,52000,213,0,13000.0,14912.529965727837,391.64300000993535,52187.090499995975,142.0
1667839576,100,,Aggregated,0.700000,0.000000,15000,19000,20000,21000,30000,42000,49000,50000,52000,52000,52000,214,0,13000.0,15078.614517757174,391.64300000993535,52187.090499995975,142.0
1667839577,100,,Aggregated,0.600000,0.000000,15000,19000,20000,21000,30000,45000,50000,51000,52000,52000,52000,216,0,15000.0,15415.746381481666,391.64300000993535,52187.090499995975,142.0
1667839578,100,,Aggregated,0.600000,0.000000,15000,19000,20000,21000,30000,45000,50000,51000,52000,52000,52000,216,0,15000.0,15415.746381481666,391.64300000993535,52187.090499995975,142.0
1667839579,100,,Aggregated,1.100000,0.000000,15000,19000,20000,21000,34000,46000,51000,52000,55000,55000,55000,218,0,15000.0,15771.488847247914,391.64300000993535,54644.10770000541,142.0
1667839580,100,,Aggregated,1.100000,0.000000,15000,19000,20000,21000,34000,46000,51000,52000,55000,55000,55000,218,0,15000.0,15771.488847247914,391.64300000993535,54644.10770000541,142.0
1667839581,100,,Aggregated,1.000000,0.000000,15000,19000,20000,21000,35000,49000,52000,55000,56000,56000,56000,220,0,15000.0,16131.34086909115,391.64300000993535,55741.308700002264,142.0
1667839582,100,,Aggregated,1.000000,0.000000,16000,19000,20000,21000,37000,50000,55000,55000,56000,56000,56000,222,0,15000.0,16485.885380630807,391.64300000993535,55741.308700002264,142.0
1667839583,100,,Aggregated,1.000000,0.000000,16000,19000,20000,21000,37000,50000,55000,56000,56000,56000,56000,223,0,16000.0,16664.616879820845,391.64300000993535,56343.009700009134,142.0
1667839584,100,,Aggregated,1.100000,0.000000,16000,19000,20000,21000,38000,51000,55000,56000,57000,57000,57000,224,0,16000.0,16843.915327678777,391.64300000993535,56827.46919999772,142.0
1667839585,100,,Aggregated,1.100000,0.000000,16000,19000,20000,22000,40000,51000,56000,56000,57000,57000,57000,225,0,16000.0,17023.70788177798,391.64300000993535,57297.239999999874,142.0
1667839586,100,,Aggregated,1.300000,0.000000,16000,19000,20000,22000,42000,52000,56000,57000,58000,58000,58000,226,0,16000.0,17204.013348672757,391.64300000993535,57772.743399997125,142.0
1667839587,100,,Aggregated,1.400000,0.000000,16000,19000,20000,23000,44000,52000,56000,57000,59000,59000,59000,227,0,16000.0,17385.98619823806,391.64300000993535,58511.85019999684,142.0
1667839588,100,,Aggregated,1.300000,0.000000,17000,19000,21000,23000,45000,54000,57000,58000,60000,60000,60000,228,0,16000.0,17572.030683333487,391.64300000993535,59804.12879999494,142.0
1667839589,100,,Aggregated,1.200000,0.000000,17000,19000,21000,23000,46000,55000,57000,59000,63000,63000,63000,229,0,17000.0,17769.703937991373,391.64300000993535,62839.205999989645,142.0
1667839590,100,,Aggregated,1.100000,0.000000,17000,19000,21000,24000,46000,55000,59000,61000,63000,63000,63000,231,0,17000.0,18143.57977619051,391.64300000993535,62839.205999989645,142.0
1667839591,100,,Aggregated,1.100000,0.000000,17000,19000,21000,24000,46000,55000,59000,61000,63000,63000,63000,231,0,17000.0,18143.57977619051,391.64300000993535,62839.205999989645,142.0
1667839592,100,,Aggregated,1.300000,0.000000,17000,19000,21000,25000,49000,56000,61000,62000,63000,63000,63000,233,0,17000.0,18524.97137811166,391.64300000993535,62890.58990000922,142.0
1667839593,100,,Aggregated,1.100000,0.000000,17000,19000,21000,26000,50000,56000,61000,62000,63000,63000,63000,234,0,17000.0,18709.35494102573,391.64300000993535,62890.58990000922,142.0
1667839594,100,,Aggregated,1.100000,0.000000,17000,19000,21000,26000,50000,57000,62000,63000,66000,66000,66000,235,0,17000.0,18909.706824255405,391.64300000993535,65792.04749999917,142.0
1667839595,100,,Aggregated,1.000000,0.000000,17000,19000,21000,26000,51000,58000,63000,64000,66000,66000,66000,237,0,17000.0,19293.52032362879,391.64300000993535,65792.04749999917,142.0
1667839596,100,,Aggregated,1.000000,0.000000,17000,19000,21000,27000,52000,59000,63000,64000,66000,66000,66000,238,0,17000.0,19487.750903781594,391.64300000993535,65792.04749999917,142.0
1667839597,100,,Aggregated,1.100000,0.000000,17000,20000,22000,30000,54000,61000,64000,66000,69000,69000,69000,240,0,17000.0,19885.21207041667,391.64300000993535,69004.7884999949,142.0
1667839598,100,,Aggregated,1.100000,0.000000,17000,20000,23000,30000,55000,61000,65000,66000,69000,69000,69000,242,0,17000.0,20271.274088843,391.64300000993535,69004.7884999949,142.0
1667839599,100,,Aggregated,1.100000,0.000000,17000,20000,23000,30000,55000,62000,66000,67000,69000,69000,69000,243,0,17000.0,20461.711067489745,391.64300000993535,69004.7884999949,142.0
1667839600,100,,Aggregated,1.300000,0.000000,17000,20000,23000,34000,56000,63000,67000,68000,69000,69000,69000,245,0,17000.0,20848.160623673502,391.64300000993535,69004.7884999949,142.0
1667839601,100,,Aggregated,1.400000,0.000000,18000,20000,24000,34000,56000,63000,68000,68000,69000,69000,69000,246,0,17000.0,21040.047620731748,391.64300000993535,69004.7884999949,142.0
1667839602,100,,Aggregated,1.400000,0.000000,18000,20000,24000,34000,56000,63000,68000,68000,69000,69000,69000,246,0,17000.0,21040.047620731748,391.64300000993535,69004.7884999949,142.0
1667839603,100,,Aggregated,1.400000,0.000000,18000,20000,25000,34000,56000,64000,68000,68000,70000,70000,70000,247,0,18000.0,21236.604266396833,391.64300000993535,69589.53910000855,142.0
1667839604,100,,Aggregated,1.400000,0.000000,18000,20000,25000,35000,57000,64000,68000,69000,70000,70000,70000,248,0,18000.0,21428.79545927427,391.64300000993535,69589.53910000855,142.0
1667839605,100,,Aggregated,1.400000,0.000000,18000,20000,25000,37000,57000,65000,68000,69000,72000,72000,72000,249,0,18000.0,21633.59134939767,391.64300000993535,72422.97210000106,142.0
1667839606,100,,Aggregated,1.400000,0.000000,18000,20000,26000,37000,58000,66000,69000,72000,72000,72000,72000,251,0,18000.0,22034.803736255042,391.64300000993535,72422.97210000106,142.0
1667839607,100,,Aggregated,1.400000,0.000000,18000,20000,26000,37000,58000,66000,69000,72000,72000,72000,72000,251,0,18000.0,22034.803736255042,391.64300000993535,72422.97210000106,142.0
